C	R	TRAIT_CODE_CLEAN	StudyC	StudyR	DISEASE/TRAIT	N_C	COHORT_C	Cosine_C	PUBMED ID	MAPPED_GENE	PMID	Reported Trait	COHORT_R	N_R	Ancestry	Cosine_R	GeneCount	StudyTrait
GCST004633	34375979	EFO_0007990	GCST004633_EFO_0007990	34375979_EFO_0007990	Neutrophil percentage of white cells	171542.0		0.8704674	27863252	62.0	34375979	Haematocrit percentage	UKB	261246.0	EUR	0.34499055	8	34375979_EFO_0007990
GCST004633	34662886	EFO_0007990	GCST004633_EFO_0007990	34662886_EFO_0007990	Neutrophil percentage of white cells	171542.0		0.8704674	27863252	62.0	34662886	Neutrophil percentage (30200)	UKB	418391.3333333333	EUR	0.8099764	15	34662886_EFO_0007990
GCST90018944	36809768	EFO_0004736	GCST90018944_EFO_0004736	36809768_EFO_0004736	Aspartate aminotransferase levels	493058.0	BBJ|UKB	0.8700095	34594039	167.0	36809768	Aspartate aminotransferase measurement	UKB	391897.0	EUR	0.99999976	187	36809768_EFO_0004736
GCST90013664	34375979	EFO_0004736	GCST90013664_EFO_0004736	34375979_EFO_0004736	Aspartate aminotransferase levels	406934.0	UKB	0.87000954	34315874	58.0	34375979	Aspartate aminotransferase measurement	UKB	255610.0	EUR	1.0	5	34375979_EFO_0004736
GCST90013664	36809768	EFO_0004736	GCST90013664_EFO_0004736	36809768_EFO_0004736	Aspartate aminotransferase levels	406934.0	UKB	0.87000954	34315874	58.0	36809768	Aspartate aminotransferase measurement	UKB	391897.0	EUR	0.99999976	187	36809768_EFO_0004736
GCST90011899	34375979	EFO_0004736	GCST90011899_EFO_0004736	34375979_EFO_0004736	Aspartate aminotransferase levels	389565.0	UKB|BBJ	0.8700094	33547301	125.0	34375979	Aspartate aminotransferase measurement	UKB	255610.0	EUR	1.0	5	34375979_EFO_0004736
GCST90011899	36809768	EFO_0004736	GCST90011899_EFO_0004736	36809768_EFO_0004736	Aspartate aminotransferase levels	389565.0	UKB|BBJ	0.8700094	33547301	125.0	36809768	Aspartate aminotransferase measurement	UKB	391897.0	EUR	0.99999976	187	36809768_EFO_0004736
GCST90244010	34375979	EFO_0004736	GCST90244010_EFO_0004736	34375979_EFO_0004736	Aspartate aminotransferase levels	288127.0	Ansan|Ansung|HEXA|CAVAS|BBJ	0.8700094	36333282	32.0	34375979	Aspartate aminotransferase measurement	UKB	255610.0	EUR	1.0	5	34375979_EFO_0004736
GCST90244010	36809768	EFO_0004736	GCST90244010_EFO_0004736	36809768_EFO_0004736	Aspartate aminotransferase levels	288127.0	Ansan|Ansung|HEXA|CAVAS|BBJ	0.8700094	36333282	32.0	36809768	Aspartate aminotransferase measurement	UKB	391897.0	EUR	0.99999976	187	36809768_EFO_0004736
GCST011351	34375979	EFO_0004736	GCST011351_EFO_0004736	34375979_EFO_0004736	Aspartate aminotransferase levels	203476.0		0.8700094	33339817	15.0	34375979	Aspartate aminotransferase measurement	UKB	255610.0	EUR	1.0	5	34375979_EFO_0004736
GCST011351	36809768	EFO_0004736	GCST011351_EFO_0004736	36809768_EFO_0004736	Aspartate aminotransferase levels	203476.0		0.8700094	33339817	15.0	36809768	Aspartate aminotransferase measurement	UKB	391897.0	EUR	0.99999976	187	36809768_EFO_0004736
GCST90428730	34226706	EFO_0004532	GCST90428730_EFO_0004532	34226706_EFO_0004532	Gamma glutamyl transferase levels	875069.0	CHB|MVP|UKB|HUNT	0.86257195	38632349	231.0	34226706	Biochemistry Gamma Glutamyl transferase measurement	UKB	437651.0	EUR	0.9388086	33	34226706_EFO_0004532
GCST90244011	34226706	EFO_0004532	GCST90244011_EFO_0004532	34226706_EFO_0004532	Gamma glutamyl transferase levels	288127.0	Ansan|Ansung|HEXA|CAVAS|BBJ	0.86257195	36333282	46.0	34226706	Biochemistry Gamma Glutamyl transferase measurement	UKB	437651.0	EUR	0.9388086	33	34226706_EFO_0004532
GCST011349	34226706	EFO_0004532	GCST011349_EFO_0004532	34226706_EFO_0004532	Gamma glutamyl transferase levels	203476.0		0.86257195	33339817	29.0	34226706	Biochemistry Gamma Glutamyl transferase measurement	UKB	437651.0	EUR	0.9388086	33	34226706_EFO_0004532
GCST90278630	34226706	EFO_0004532	GCST90278630_EFO_0004532	34226706_EFO_0004532	Gamma glutamyl transferase levels	92615.0	TWB	0.86257195	38116116	39.0	34226706	Biochemistry Gamma Glutamyl transferase measurement	UKB	437651.0	EUR	0.9388086	33	34226706_EFO_0004532
GCST002243	34244158	MONDO_0004986	GCST002243_MONDO_0004986	34244158_MONDO_0004986	Bladder cancer	18729.0		0.8624907	24163127	5.0	34244158	Bladder cancer	MyCode	7608.0	EUR	0.8624907	20	34244158_MONDO_0004986
GCST90269545	36809768	EFO_0022304	GCST90269545_EFO_0022304	36809768_EFO_0022304	Saturated fatty acids levels (UKB data field 23448)	88268.0	UKB	0.84264326	36764567	14.0	36809768	Saturated Fatty Acids	UKB	98095.0	EUR	0.86118984	37	36809768_EFO_0022304
GCST90239630	34662886	EFO_0010967	GCST90239630_EFO_0010967	34662886_EFO_0010967	Urinary microalbumin levels	76435.0	Taiwan	0.85869145	36329257	6.0	34662886	Microalbumin in urine (30500) measurement	UKB	133420.44444444444	EUR	0.8834994	4	34662886_EFO_0010967
GCST90239673	36564505	EFO_0004574	GCST90239673_EFO_0004574	36564505_EFO_0004574	Total cholesterol levels	1654960.0	multiple	0.8559607	34887591	266.0	36564505	Total cholesterol measurement	TOPMed	200000.0	Mixed	1.0	8	36564505_EFO_0004574
GCST90239673	36280733	EFO_0004574	GCST90239673_EFO_0004574	36280733_EFO_0004574	Total cholesterol levels	1654960.0	multiple	0.8559607	34887591	266.0	36280733	Total cholesterol measurement	Mixed	76999.0	EUR	1.0	14	36280733_EFO_0004574
GCST90239673	31367044	EFO_0004574	GCST90239673_EFO_0004574	31367044_EFO_0004574	Total cholesterol levels	1654960.0	multiple	0.8559607	34887591	266.0	31367044	TOTCHOL measurement	Finnish	19291.0	EUR	0.8271134	12	31367044_EFO_0004574
GCST90239673	36809768	EFO_0004574	GCST90239673_EFO_0004574	36809768_EFO_0004574	Total cholesterol levels	1654960.0	multiple	0.8559607	34887591	266.0	36809768	Total Cholesterol measurement	UKB	393339.0	EUR	1.0000002	39	36809768_EFO_0004574
GCST004235	34375979	EFO_0004574	GCST004235_EFO_0004574	34375979_EFO_0004574	Total cholesterol levels	219941.0		0.8559608	28334899	45.0	34375979	Cholesterol	UKB	256510.0	EUR	0.72265553	11	34375979_EFO_0004574
GCST004235	36564505	EFO_0004574	GCST004235_EFO_0004574	36564505_EFO_0004574	Total cholesterol levels	219941.0		0.8559608	28334899	45.0	36564505	Total cholesterol measurement	TOPMed	200000.0	Mixed	1.0	8	36564505_EFO_0004574
GCST004235	36280733	EFO_0004574	GCST004235_EFO_0004574	36280733_EFO_0004574	Total cholesterol levels	219941.0		0.8559608	28334899	45.0	36280733	Total cholesterol measurement	Mixed	76999.0	EUR	1.0	14	36280733_EFO_0004574
GCST004235	31367044	EFO_0004574	GCST004235_EFO_0004574	31367044_EFO_0004574	Total cholesterol levels	219941.0		0.8559608	28334899	45.0	31367044	TOTCHOL measurement	Finnish	19291.0	EUR	0.8271134	12	31367044_EFO_0004574
GCST004235	36809768	EFO_0004574	GCST004235_EFO_0004574	36809768_EFO_0004574	Total cholesterol levels	219941.0		0.8559608	28334899	45.0	36809768	Total Cholesterol measurement	UKB	393339.0	EUR	1.0000002	39	36809768_EFO_0004574
GCST90018974	34375979	EFO_0004574	GCST90018974_EFO_0004574	34375979_EFO_0004574	Total cholesterol levels	480086.0	BBJ|UKB	0.8559607	34594039	105.0	34375979	Cholesterol	UKB	256510.0	EUR	0.72265553	11	34375979_EFO_0004574
GCST90018974	36564505	EFO_0004574	GCST90018974_EFO_0004574	36564505_EFO_0004574	Total cholesterol levels	480086.0	BBJ|UKB	0.8559607	34594039	105.0	36564505	Total cholesterol measurement	TOPMed	200000.0	Mixed	1.0	8	36564505_EFO_0004574
GCST90018974	36280733	EFO_0004574	GCST90018974_EFO_0004574	36280733_EFO_0004574	Total cholesterol levels	480086.0	BBJ|UKB	0.8559607	34594039	105.0	36280733	Total cholesterol measurement	Mixed	76999.0	EUR	1.0	14	36280733_EFO_0004574
GCST90018974	31367044	EFO_0004574	GCST90018974_EFO_0004574	31367044_EFO_0004574	Total cholesterol levels	480086.0	BBJ|UKB	0.8559607	34594039	105.0	31367044	TOTCHOL measurement	Finnish	19291.0	EUR	0.8271134	12	31367044_EFO_0004574
GCST90018974	36809768	EFO_0004574	GCST90018974_EFO_0004574	36809768_EFO_0004574	Total cholesterol levels	480086.0	BBJ|UKB	0.8559607	34594039	105.0	36809768	Total Cholesterol measurement	UKB	393339.0	EUR	1.0000002	39	36809768_EFO_0004574
GCST90025953	34375979	EFO_0004574	GCST90025953_EFO_0004574	34375979_EFO_0004574	Total cholesterol levels	437878.0	UKB	0.8559607	34226706	8.0	34375979	Cholesterol	UKB	256510.0	EUR	0.72265553	11	34375979_EFO_0004574
GCST90025953	36564505	EFO_0004574	GCST90025953_EFO_0004574	36564505_EFO_0004574	Total cholesterol levels	437878.0	UKB	0.8559607	34226706	8.0	36564505	Total cholesterol measurement	TOPMed	200000.0	Mixed	1.0	8	36564505_EFO_0004574
GCST90025953	36280733	EFO_0004574	GCST90025953_EFO_0004574	36280733_EFO_0004574	Total cholesterol levels	437878.0	UKB	0.8559607	34226706	8.0	36280733	Total cholesterol measurement	Mixed	76999.0	EUR	1.0	14	36280733_EFO_0004574
GCST90025953	31367044	EFO_0004574	GCST90025953_EFO_0004574	31367044_EFO_0004574	Total cholesterol levels	437878.0	UKB	0.8559607	34226706	8.0	31367044	TOTCHOL measurement	Finnish	19291.0	EUR	0.8271134	12	31367044_EFO_0004574
GCST90025953	36809768	EFO_0004574	GCST90025953_EFO_0004574	36809768_EFO_0004574	Total cholesterol levels	437878.0	UKB	0.8559607	34226706	8.0	36809768	Total Cholesterol measurement	UKB	393339.0	EUR	1.0000002	39	36809768_EFO_0004574
GCST90244008	34375979	EFO_0004574	GCST90244008_EFO_0004574	34375979_EFO_0004574	Total cholesterol levels	288127.0	Ansan|Ansung|HEXA|CAVAS|BBJ	0.8559607	36333282	55.0	34375979	Cholesterol	UKB	256510.0	EUR	0.72265553	11	34375979_EFO_0004574
GCST90244008	36564505	EFO_0004574	GCST90244008_EFO_0004574	36564505_EFO_0004574	Total cholesterol levels	288127.0	Ansan|Ansung|HEXA|CAVAS|BBJ	0.8559607	36333282	55.0	36564505	Total cholesterol measurement	TOPMed	200000.0	Mixed	1.0	8	36564505_EFO_0004574
GCST90244008	36280733	EFO_0004574	GCST90244008_EFO_0004574	36280733_EFO_0004574	Total cholesterol levels	288127.0	Ansan|Ansung|HEXA|CAVAS|BBJ	0.8559607	36333282	55.0	36280733	Total cholesterol measurement	Mixed	76999.0	EUR	1.0	14	36280733_EFO_0004574
GCST90244008	31367044	EFO_0004574	GCST90244008_EFO_0004574	31367044_EFO_0004574	Total cholesterol levels	288127.0	Ansan|Ansung|HEXA|CAVAS|BBJ	0.8559607	36333282	55.0	31367044	TOTCHOL measurement	Finnish	19291.0	EUR	0.8271134	12	31367044_EFO_0004574
GCST90244008	36809768	EFO_0004574	GCST90244008_EFO_0004574	36809768_EFO_0004574	Total cholesterol levels	288127.0	Ansan|Ansung|HEXA|CAVAS|BBJ	0.8559607	36333282	55.0	36809768	Total Cholesterol measurement	UKB	393339.0	EUR	1.0000002	39	36809768_EFO_0004574
GCST90091655	36809768	EFO_0008589	GCST90091655_EFO_0008589	36809768_EFO_0008589	Postprandial esterified cholesterol			0.76072633	34610981	3.0	36809768	Total Esterified Cholesterol to Total Lipids percentage	UKB	96285.0	EUR	0.74689555	54	36809768_EFO_0008589
GCST90091512	36809768	EFO_0008589	GCST90091512_EFO_0008589	36809768_EFO_0008589	Fasting esterified cholesterol			0.71608657	34610981	4.0	36809768	Total Esterified Cholesterol to Total Lipids percentage	UKB	96285.0	EUR	0.74689555	54	36809768_EFO_0008589
GCST90092986	36809768	EFO_0008589	GCST90092986_EFO_0008589	36809768_EFO_0008589	Total esterified cholesterol levels	115082.0	UKB	0.8231933	35213538	49.0	36809768	Total Esterified Cholesterol to Total Lipids percentage	UKB	96285.0	EUR	0.74689555	54	36809768_EFO_0008589
GCST90269512	36809768	EFO_0008589	GCST90269512_EFO_0008589	36809768_EFO_0008589	Total esterified cholesterol levels (UKB data field 23415)	88329.0	UKB	0.76512456	36764567	23.0	36809768	Total Esterified Cholesterol to Total Lipids percentage	UKB	96285.0	EUR	0.74689555	54	36809768_EFO_0008589
GCST007728	34375979	MONDO_0018364	GCST007728_MONDO_0018364	34375979_MONDO_0018364	Epithelial ovarian cancer	7321.0		0.85257137	30898391	40.0	34375979	Malignant neoplasm of ovary	UKB	146287.0	EUR	0.8746233	23	34375979_MONDO_0018364
GCST002748	34375979	MONDO_0018364	GCST002748_MONDO_0018364	34375979_MONDO_0018364	Epithelial ovarian cancer	13491.0		0.85257137	25581431	10.0	34375979	Malignant neoplasm of ovary	UKB	146287.0	EUR	0.8746233	23	34375979_MONDO_0018364
GCST004462	34375979	MONDO_0018364	GCST004462_MONDO_0018364	34375979_MONDO_0018364	Epithelial ovarian cancer	85426.0		0.8525715	28346442	9.0	34375979	Malignant neoplasm of ovary	UKB	146287.0	EUR	0.8746233	23	34375979_MONDO_0018364
GCST90102517	34662886	EFO_0010067	GCST90102517_EFO_0010067	34662886_EFO_0010067	Corneal resistance factor (MTAG)	123734.0	UKB|CLSA	0.8505133	35446358	143.0	34662886	Corneal resistance factor right (5257)	UKB	105888.0	EUR	0.9041697	4	34662886_EFO_0010067
GCST011390	34375979	EFO_0010067	GCST011390_EFO_0010067	34375979_EFO_0010067	Corneal resistance factor	106030.0		1.0	32716492	5.0	34375979	Corneal resistance factor (left)	UKB	66503.0	EUR	0.9087734	3	34375979_EFO_0010067
GCST011390	34662886	EFO_0010067	GCST011390_EFO_0010067	34662886_EFO_0010067	Corneal resistance factor	106030.0		1.0	32716492	5.0	34662886	Corneal resistance factor right (5257)	UKB	105888.0	EUR	0.9041697	4	34662886_EFO_0010067
GCST90100568	34375979	EFO_0010067	GCST90100568_EFO_0010067	34375979_EFO_0010067	Corneal resistance factor	76029.0	UKB	1.0	33311554	87.0	34375979	Corneal resistance factor (left)	UKB	66503.0	EUR	0.9087734	3	34375979_EFO_0010067
GCST90100568	34662886	EFO_0010067	GCST90100568_EFO_0010067	34662886_EFO_0010067	Corneal resistance factor	76029.0	UKB	1.0	33311554	87.0	34662886	Corneal resistance factor right (5257)	UKB	105888.0	EUR	0.9041697	4	34662886_EFO_0010067
GCST90308682	34375979	EFO_0010067	GCST90308682_EFO_0010067	34375979_EFO_0010067	Corneal resistance factor	72301.0	UKB	1.0	33311554	53.0	34375979	Corneal resistance factor (left)	UKB	66503.0	EUR	0.9087734	3	34375979_EFO_0010067
GCST90308682	34662886	EFO_0010067	GCST90308682_EFO_0010067	34662886_EFO_0010067	Corneal resistance factor	72301.0	UKB	1.0	33311554	53.0	34662886	Corneal resistance factor right (5257)	UKB	105888.0	EUR	0.9041697	4	34662886_EFO_0010067
GCST008276	34375979	EFO_0010067	GCST008276_EFO_0010067	34375979_EFO_0010067	Corneal resistance factor	6645.0		1.0	31246245	4.0	34375979	Corneal resistance factor (left)	UKB	66503.0	EUR	0.9087734	3	34375979_EFO_0010067
GCST008276	34662886	EFO_0010067	GCST008276_EFO_0010067	34662886_EFO_0010067	Corneal resistance factor	6645.0		1.0	31246245	4.0	34662886	Corneal resistance factor right (5257)	UKB	105888.0	EUR	0.9041697	4	34662886_EFO_0010067
GCST90002389	34662886	EFO_0007993	GCST90002389_EFO_0007993	34662886_EFO_0007993	Lymphocyte percentage of white cells	408112.0	UKB	0.8493624	32888494	255.0	34662886	Lymphocyte percentage (30180)	UKB	418414.6274509804	EUR	0.83236194	17	34662886_EFO_0007993
GCST004632	34375979	EFO_0007993	GCST004632_EFO_0007993	34375979_EFO_0007993	Lymphocyte percentage of white cells	171748.0		0.8493624	27863252	80.0	34375979	Lymphocyte percentage	UKB	260834.0	EUR	0.8726214	8	34375979_EFO_0007993
GCST004632	34662886	EFO_0007993	GCST004632_EFO_0007993	34662886_EFO_0007993	Lymphocyte percentage of white cells	171748.0		0.8493624	27863252	80.0	34662886	Lymphocyte percentage (30180)	UKB	418414.6274509804	EUR	0.83236194	17	34662886_EFO_0007993
GCST90281254	34375979	EFO_0007993	GCST90281254_EFO_0007993	34375979_EFO_0007993	Reactive lymphocyte percentage of white cells	30577.0	INTERVAL	0.78956914	37596262	10.0	34375979	Lymphocyte percentage	UKB	260834.0	EUR	0.8726214	8	34375979_EFO_0007993
GCST90281254	34662886	EFO_0007993	GCST90281254_EFO_0007993	34662886_EFO_0007993	Reactive lymphocyte percentage of white cells	30577.0	INTERVAL	0.78956914	37596262	10.0	34662886	Lymphocyte percentage (30180)	UKB	418414.6274509804	EUR	0.83236194	17	34662886_EFO_0007993
GCST004615	34226706	EFO_0004509	GCST004615_EFO_0004509	34226706_EFO_0004509	Hemoglobin concentration	172925.0		0.84932375	27863252	63.0	34226706	Blood HEMOGLOBIN measurement	UKB	445373.0	EUR	0.9694303	22	34226706_EFO_0004509
GCST90258653	34226706	EFO_0004509	GCST90258653_EFO_0004509	34226706_EFO_0004509	Hemoglobin concentration	52141.0	UKB	0.84932363	35964923	110.0	34226706	Blood HEMOGLOBIN measurement	UKB	445373.0	EUR	0.9694303	22	34226706_EFO_0004509
GCST90258651	34226706	EFO_0004509	GCST90258651_EFO_0004509	34226706_EFO_0004509	Hemoglobin concentration	18685.0	Taiwan	0.84932363	35964923	8.0	34226706	Blood HEMOGLOBIN measurement	UKB	445373.0	EUR	0.9694303	22	34226706_EFO_0004509
GCST90018737	34226706	EFO_0004509	GCST90018737_EFO_0004509	34226706_EFO_0004509	Hemoglobin	152447.0	BBJ	0.80928564	34594039	23.0	34226706	Blood HEMOGLOBIN measurement	UKB	445373.0	EUR	0.9694303	22	34226706_EFO_0004509
GCST90258643	37301943	EFO_0006941	GCST90258643_EFO_0006941	37301943_EFO_0006941	Hand grip strength	135.0	QTR_Qingdao	0.8455306	35876483	11.0	37301943	Hand grip strength measurement	UKB	340319.0	EUR	0.95462805	30	37301943_EFO_0006941
GCST90258643	34662886	EFO_0006941	GCST90258643_EFO_0006941	34662886_EFO_0006941	Hand grip strength	135.0	QTR_Qingdao	0.8455306	35876483	11.0	34662886	Hand grip strength right (47) measurement	UKB	429316.0	EUR	0.886701	6	34662886_EFO_0006941
GCST005235	37262146	EFO_0006941	GCST005235_EFO_0006941	37262146_EFO_0006941	Hand grip strength	142035.0		0.8455306	29313844	10.0	37262146	Hand_grip_strength_right measurement	UKB	420442.0	EUR	0.8555154	23	37262146_EFO_0006941
GCST005235	37301943	EFO_0006941	GCST005235_EFO_0006941	37301943_EFO_0006941	Hand grip strength	142035.0		0.8455306	29313844	10.0	37301943	Hand grip strength measurement	UKB	340319.0	EUR	0.95462805	30	37301943_EFO_0006941
GCST005235	34662886	EFO_0006941	GCST005235_EFO_0006941	34662886_EFO_0006941	Hand grip strength	142035.0		0.8455306	29313844	10.0	34662886	Hand grip strength right (47) measurement	UKB	429316.0	EUR	0.886701	6	34662886_EFO_0006941
GCST90007526	37262146	EFO_0006941	GCST90007526_EFO_0006941	37262146_EFO_0006941	Low hand grip strength (60 years and older) (EWGSOP)	256523.0	ARIC|BASE-II|BPROOF|CHS|EPIC-Norfolk|FHS|HRS|InCHIANTI|LASA I|LASA II|Long Life Family Study|MrOS Gothenburg|MrOS Malmo|ROSMAP 1|ROSMAP 2|RS|RSI|RSII|SHIP|TSHA|UKB|WLS|	0.7043723	33510174	11.0	37262146	Hand_grip_strength_right measurement	UKB	420442.0	EUR	0.8555154	23	37262146_EFO_0006941
GCST90007526	37301943	EFO_0006941	GCST90007526_EFO_0006941	37301943_EFO_0006941	Low hand grip strength (60 years and older) (EWGSOP)	256523.0	ARIC|BASE-II|BPROOF|CHS|EPIC-Norfolk|FHS|HRS|InCHIANTI|LASA I|LASA II|Long Life Family Study|MrOS Gothenburg|MrOS Malmo|ROSMAP 1|ROSMAP 2|RS|RSI|RSII|SHIP|TSHA|UKB|WLS|	0.7043723	33510174	11.0	37301943	Hand grip strength measurement	UKB	340319.0	EUR	0.95462805	30	37301943_EFO_0006941
GCST90007526	34662886	EFO_0006941	GCST90007526_EFO_0006941	34662886_EFO_0006941	Low hand grip strength (60 years and older) (EWGSOP)	256523.0	ARIC|BASE-II|BPROOF|CHS|EPIC-Norfolk|FHS|HRS|InCHIANTI|LASA I|LASA II|Long Life Family Study|MrOS Gothenburg|MrOS Malmo|ROSMAP 1|ROSMAP 2|RS|RSI|RSII|SHIP|TSHA|UKB|WLS|	0.7043723	33510174	11.0	34662886	Hand grip strength right (47) measurement	UKB	429316.0	EUR	0.886701	6	34662886_EFO_0006941
GCST005830	37262146	EFO_0006941	GCST005830_EFO_0006941	37262146_EFO_0006941	Hand grip strength	334825.0		0.8455305	29691431	68.0	37262146	Hand_grip_strength_right measurement	UKB	420442.0	EUR	0.8555154	23	37262146_EFO_0006941
GCST005830	37301943	EFO_0006941	GCST005830_EFO_0006941	37301943_EFO_0006941	Hand grip strength	334825.0		0.8455305	29691431	68.0	37301943	Hand grip strength measurement	UKB	340319.0	EUR	0.95462805	30	37301943_EFO_0006941
GCST005830	34662886	EFO_0006941	GCST005830_EFO_0006941	34662886_EFO_0006941	Hand grip strength	334825.0		0.8455305	29691431	68.0	34662886	Hand grip strength right (47) measurement	UKB	429316.0	EUR	0.886701	6	34662886_EFO_0006941
GCST90007527	37262146	EFO_0006941	GCST90007527_EFO_0006941	37262146_EFO_0006941	Low hand grip strength (60 years and older) (EWGSOP)	135468.0	ARIC|BASE-II|BPROOF|CHS|EPIC-Norfolk|FHS|HRS|InCHIANTI|LASA I|LASA II|Long Life Family Study|MrOS Gothenburg|MrOS Malmo|ROSMAP 1|ROSMAP 2|RS|RSI|RSII|SHIP|TSHA|UKB|WLS|	0.7043723	33510174	5.0	37262146	Hand_grip_strength_right measurement	UKB	420442.0	EUR	0.8555154	23	37262146_EFO_0006941
GCST90007527	37301943	EFO_0006941	GCST90007527_EFO_0006941	37301943_EFO_0006941	Low hand grip strength (60 years and older) (EWGSOP)	135468.0	ARIC|BASE-II|BPROOF|CHS|EPIC-Norfolk|FHS|HRS|InCHIANTI|LASA I|LASA II|Long Life Family Study|MrOS Gothenburg|MrOS Malmo|ROSMAP 1|ROSMAP 2|RS|RSI|RSII|SHIP|TSHA|UKB|WLS|	0.7043723	33510174	5.0	37301943	Hand grip strength measurement	UKB	340319.0	EUR	0.95462805	30	37301943_EFO_0006941
GCST90007527	34662886	EFO_0006941	GCST90007527_EFO_0006941	34662886_EFO_0006941	Low hand grip strength (60 years and older) (EWGSOP)	135468.0	ARIC|BASE-II|BPROOF|CHS|EPIC-Norfolk|FHS|HRS|InCHIANTI|LASA I|LASA II|Long Life Family Study|MrOS Gothenburg|MrOS Malmo|ROSMAP 1|ROSMAP 2|RS|RSI|RSII|SHIP|TSHA|UKB|WLS|	0.7043723	33510174	5.0	34662886	Hand grip strength right (47) measurement	UKB	429316.0	EUR	0.886701	6	34662886_EFO_0006941
GCST90025982	34662886	EFO_0009270	GCST90025982_EFO_0009270	34662886_EFO_0009270	Heel bone mineral density T score	445855.0	UKB	0.8448231	34226706	9.0	34662886	78_heel_bone_mineral_density_bmd_t_score_automated_inst_mean__rint	UKB	246183.29411764705	EUR	0.6187431	3	34662886_EFO_0009270
